Timestamp, Head_Rel_X, Head_Rel_Y, Head_Rel_Z, Chest_Rel_X, Chest_Rel_Y, Chest_Rel_Z, LeftShoulder_Rel_X, LeftShoulder_Rel_Y, LeftShoulder_Rel_Z, RightShoulder_Rel_X, RightShoulder_Rel_Y, RightShoulder_Rel_Z, LeftUpperLeg_Rel_X, LeftUpperLeg_Rel_Y, LeftUpperLeg_Rel_Z, RightUpperLeg_Rel_X, RightUpperLeg_Rel_Y, RightUpperLeg_Rel_Z
2025-11-20 15:04:47.787, -0.008165471, 0.7664514, 0.4764348, -0.01886583, 0.4286425, 0.3048803, -0.009486446, 0.6742439, 0.3962588, -0.009486446, 0.6742439, 0.3962588, -0.09042896, 0.144525, 0.3613685, 0.05603705, 0.1561801, 0.3693608
2025-11-20 15:04:47.804, 0.02575074, 1.235951, 0.579632, 0.02419832, 0.8578548, 0.5660595, 0.0217918, 1.119202, 0.5448503, 0.0217918, 1.119202, 0.5448503, -0.04998689, 0.5731989, 0.5622078, 0.09621543, 0.5731989, 0.5455678
2025-11-20 15:04:47.832, 0.02578062, 1.235951, 0.5796161, 0.0242282, 0.8578548, 0.5660436, 0.02182168, 1.119202, 0.5448344, 0.02182168, 1.119202, 0.5448344, -0.04995701, 0.5731989, 0.5621918, 0.0962453, 0.5731989, 0.5455519
2025-11-20 15:04:47.876, 0.02581794, 1.235951, 0.5796033, 0.02426552, 0.8578548, 0.5660308, 0.02185899, 1.119202, 0.5448216, 0.02185899, 1.119202, 0.5448216, -0.04991969, 0.5731989, 0.5621791, 0.09628262, 0.5731989, 0.5455391
2025-11-20 15:04:47.903, 0.02585935, 1.235951, 0.5795934, 0.02430693, 0.8578548, 0.5660208, 0.0219004, 1.119202, 0.5448117, 0.0219004, 1.119202, 0.5448117, -0.04987828, 0.5731989, 0.5621692, 0.09632403, 0.5731989, 0.5455292
2025-11-20 15:04:47.929, 0.02589291, 1.235951, 0.5795934, 0.02434049, 0.8578548, 0.5660208, 0.02193397, 1.119202, 0.5448117, 0.02193397, 1.119202, 0.5448117, -0.04984472, 0.5731989, 0.5621691, 0.0963576, 0.5731989, 0.5455292
2025-11-20 15:04:47.957, 0.02591062, 1.235951, 0.5795929, 0.0243582, 0.8578548, 0.5660204, 0.02195167, 1.119202, 0.5448112, 0.02195167, 1.119202, 0.5448112, -0.04982702, 0.5731989, 0.5621687, 0.0963753, 0.5731989, 0.5455288
2025-11-20 15:04:47.985, 0.02592447, 1.235951, 0.5795977, 0.02437205, 0.8578548, 0.5660251, 0.02196552, 1.119202, 0.544816, 0.02196552, 1.119202, 0.544816, -0.04981317, 0.5731989, 0.5621734, 0.09638915, 0.5731989, 0.5455335
2025-11-20 15:04:48.013, 0.02591953, 1.235951, 0.5795805, 0.02436711, 0.8578548, 0.566008, 0.02196058, 1.119202, 0.5447989, 0.02196058, 1.119202, 0.5447989, -0.04981811, 0.5731989, 0.5621563, 0.09638421, 0.5731989, 0.5455164
2025-11-20 15:04:48.040, 0.02590857, 1.235951, 0.5795782, 0.02435615, 0.8578548, 0.5660057, 0.02194963, 1.119202, 0.5447965, 0.02194963, 1.119202, 0.5447965, -0.04982906, 0.5731989, 0.562154, 0.09637326, 0.5731989, 0.545514
2025-11-20 15:04:48.068, 0.02592058, 1.235951, 0.5795671, 0.02436816, 0.8578548, 0.5659946, 0.02196164, 1.119202, 0.5447854, 0.02196164, 1.119202, 0.5447854, -0.04981705, 0.5731989, 0.5621428, 0.09638527, 0.5731989, 0.5455029
2025-11-20 15:04:48.095, 0.02590937, 1.235951, 0.5795664, 0.02435695, 0.8578548, 0.5659938, 0.02195042, 1.119202, 0.5447847, 0.02195042, 1.119202, 0.5447847, -0.04982826, 0.5731989, 0.5621421, 0.09637405, 0.5731989, 0.5455022
2025-11-20 15:04:48.123, 0.02589961, 1.235951, 0.5795636, 0.02434719, 0.8578548, 0.565991, 0.02194067, 1.119202, 0.5447819, 0.02194067, 1.119202, 0.5447819, -0.04983802, 0.5731989, 0.5621394, 0.0963643, 0.5731989, 0.5454994
2025-11-20 15:04:48.151, 0.02589309, 1.235951, 0.5795691, 0.02434067, 0.8578548, 0.5659965, 0.02193415, 1.119202, 0.5447874, 0.02193415, 1.119202, 0.5447874, -0.04984454, 0.5731989, 0.5621449, 0.09635778, 0.5731989, 0.5455049
2025-11-20 15:04:48.179, 0.02588138, 1.235951, 0.5795631, 0.02432896, 0.8578548, 0.5659906, 0.02192244, 1.119202, 0.5447814, 0.02192244, 1.119202, 0.5447814, -0.04985625, 0.5731989, 0.5621389, 0.09634607, 0.5731989, 0.5454989
2025-11-20 15:04:48.206, 0.0258644, 1.235951, 0.579567, 0.02431198, 0.8578548, 0.5659944, 0.02190545, 1.119202, 0.5447853, 0.02190545, 1.119202, 0.5447853, -0.04987324, 0.5731989, 0.5621427, 0.09632908, 0.5731989, 0.5455028
2025-11-20 15:04:48.234, 0.02583684, 1.235951, 0.5795846, 0.02428442, 0.8578548, 0.566012, 0.0218779, 1.119202, 0.5448029, 0.0218779, 1.119202, 0.5448029, -0.04990079, 0.5731989, 0.5621604, 0.09630153, 0.5731989, 0.5455204
2025-11-20 15:04:48.262, 0.02582523, 1.235951, 0.5795916, 0.02427281, 0.8578548, 0.5660191, 0.02186628, 1.119202, 0.5448099, 0.02186628, 1.119202, 0.5448099, -0.04991241, 0.5731989, 0.5621674, 0.09628991, 0.5731989, 0.5455275
2025-11-20 15:04:48.290, 0.02581383, 1.235951, 0.5795929, 0.02426141, 0.8578548, 0.5660204, 0.02185488, 1.119202, 0.5448112, 0.02185488, 1.119202, 0.5448112, -0.04992381, 0.5731989, 0.5621687, 0.09627851, 0.5731989, 0.5455287
