date,time,r/w serial#,antenna power#0,antenna power#1,TAG No.,elapsed time,PC,EPC,CRC,RSSI,COUNT,ANT,misc.
20251121,15:18:47.577,SeleneSNum0001  ,24.0,24.0,1,1522822,3000,E280116060000204AC6AD1FB,9628,-67.9,3,0,N/A
20251121,15:18:47.577,SeleneSNum0001  ,24.0,24.0,2,1522834,3000,E280116060000204AC6AD1F9,B66A,-55.8,3,0,N/A
20251121,15:18:47.577,SeleneSNum0001  ,24.0,24.0,3,1522838,3000,E280116060000204AC6AD0E6,6685,-66.8,1,0,N/A
20251121,15:18:47.577,SeleneSNum0001  ,24.0,24.0,4,1522843,3000,E280116060000204AC6AD1FC,E6CF,-63.6,1,0,N/A
20251121,15:18:47.577,SeleneSNum0001  ,24.0,24.0,5,1522855,3000,E280116060000204AC6AD1FE,C68D,-57.6,1,0,N/A
20251121,15:18:47.630,SeleneSNum0001  ,24.0,24.0,6,1522867,3000,E280116060000204AC6AD1FC,E6CF,-65.9,3,0,N/A
20251121,15:18:47.630,SeleneSNum0001  ,24.0,24.0,7,1522876,3000,E280116060000204AC6AD0E6,6685,-65.1,3,0,N/A
20251121,15:18:47.630,SeleneSNum0001  ,24.0,24.0,8,1522890,3000,E280116060000204AC6AD1F9,B66A,-54.8,3,0,N/A
20251121,15:18:47.630,SeleneSNum0001  ,24.0,24.0,9,1522900,3000,E280116060000204AC6AD1FE,C68D,-57.6,1,0,N/A
20251121,15:18:47.630,SeleneSNum0001  ,24.0,24.0,10,1522913,3000,E280116060000204AC6AD1FB,9628,-67.9,3,0,N/A
20251121,15:18:47.699,SeleneSNum0001  ,24.0,24.0,11,1522932,3000,E280116060000204AC6AD1FE,C68D,-57.6,3,0,N/A
20251121,15:18:47.699,SeleneSNum0001  ,24.0,24.0,12,1522941,3000,E280116060000204AC6AD1FC,E6CF,-66.8,3,0,N/A
20251121,15:18:47.699,SeleneSNum0001  ,24.0,24.0,13,1522945,3000,E280116060000204AC6AD0E6,6685,-63.6,3,0,N/A
20251121,15:18:47.699,SeleneSNum0001  ,24.0,24.0,14,1522953,3000,E280116060000204AC6AD1FB,9628,-67.9,1,0,N/A
20251121,15:18:47.699,SeleneSNum0001  ,24.0,24.0,15,1522959,3000,E280116060000204AC6AD1F9,B66A,-54.8,3,0,N/A
20251121,15:18:47.762,SeleneSNum0001  ,24.0,24.0,16,1522993,3000,E280116060000204AC6AD1FE,C68D,-58.3,3,0,N/A
20251121,15:18:47.762,SeleneSNum0001  ,24.0,24.0,17,1522997,3000,E280116060000204AC6AD1FC,E6CF,-66.8,3,0,N/A
