Timestamp, Head_Rel_X, Head_Rel_Y, Head_Rel_Z, Chest_Rel_X, Chest_Rel_Y, Chest_Rel_Z, LeftShoulder_Rel_X, LeftShoulder_Rel_Y, LeftShoulder_Rel_Z, RightShoulder_Rel_X, RightShoulder_Rel_Y, RightShoulder_Rel_Z, LeftUpperLeg_Rel_X, LeftUpperLeg_Rel_Y, LeftUpperLeg_Rel_Z, RightUpperLeg_Rel_X, RightUpperLeg_Rel_Y, RightUpperLeg_Rel_Z
2025-11-21 16:53:17.076, -0.7776824, 0.1827216, 0.02123648, -0.3903289, 0.1712836, 0.007300079, -0.6523414, 0.1755326, 0.01675671, -0.6523414, 0.1755326, 0.01675671, -0.1046373, 0.21592, 0.06157929, -0.1188156, 0.2213752, -0.08478063
2025-11-21 16:53:17.103, 0.6870697, 1.235951, -0.09323186, 0.6734772, 0.8578548, -0.0918656, 0.652237, 1.119202, -0.08974999, 0.652237, 1.119202, -0.08974999, 0.6686091, 0.5731989, -0.01774013, 0.6539745, 0.5731989, -0.1641567
2025-11-21 16:53:17.130, 0.687084, 1.235951, -0.09322995, 0.6734914, 0.8578548, -0.09186369, 0.6522512, 1.119202, -0.08974808, 0.6522512, 1.119202, -0.08974808, 0.6686233, 0.5731989, -0.01773822, 0.6539888, 0.5731989, -0.1641548
2025-11-21 16:53:17.158, 0.687088, 1.235951, -0.09322447, 0.6734954, 0.8578548, -0.09185821, 0.6522552, 1.119202, -0.0897426, 0.6522552, 1.119202, -0.0897426, 0.6686273, 0.5731989, -0.01773274, 0.6539928, 0.5731989, -0.1641493
2025-11-21 16:53:17.186, 0.6870921, 1.235951, -0.09322244, 0.6734996, 0.8578548, -0.09185618, 0.6522594, 1.119202, -0.08974057, 0.6522594, 1.119202, -0.08974057, 0.6686315, 0.5731989, -0.01773071, 0.6539969, 0.5731989, -0.1641473
2025-11-21 16:53:17.214, 0.6871, 1.235951, -0.09321648, 0.6735075, 0.8578548, -0.09185022, 0.6522673, 1.119202, -0.08973461, 0.6522673, 1.119202, -0.08973461, 0.6686394, 0.5731989, -0.01772475, 0.6540048, 0.5731989, -0.1641414
2025-11-21 16:53:17.243, 0.6871052, 1.235951, -0.09321588, 0.6735127, 0.8578548, -0.09184963, 0.6522725, 1.119202, -0.08973402, 0.6522725, 1.119202, -0.08973402, 0.6686446, 0.5731989, -0.01772416, 0.6540101, 0.5731989, -0.1641408
2025-11-21 16:53:17.270, 0.6871195, 1.235951, -0.09322482, 0.673527, 0.8578548, -0.09185857, 0.6522868, 1.119202, -0.08974296, 0.6522868, 1.119202, -0.08974296, 0.6686589, 0.5731989, -0.0177331, 0.6540244, 0.5731989, -0.1641497
2025-11-21 16:53:17.286, 0.6871262, 1.235951, -0.09323162, 0.6735337, 0.8578548, -0.09186536, 0.6522935, 1.119202, -0.08974975, 0.6522935, 1.119202, -0.08974975, 0.6686656, 0.5731989, -0.01773989, 0.654031, 0.5731989, -0.1641565
2025-11-21 16:53:17.311, 0.6871464, 1.235951, -0.09324604, 0.6735539, 0.8578548, -0.09187979, 0.6523137, 1.119202, -0.08976418, 0.6523137, 1.119202, -0.08976418, 0.6686858, 0.5731989, -0.01775432, 0.6540512, 0.5731989, -0.1641709
2025-11-21 16:53:17.338, 0.6871605, 1.235951, -0.09324282, 0.673568, 0.8578548, -0.09187657, 0.6523278, 1.119202, -0.08976096, 0.6523278, 1.119202, -0.08976096, 0.6686999, 0.5731989, -0.0177511, 0.6540653, 0.5731989, -0.1641677
2025-11-21 16:53:17.366, 0.6871717, 1.235951, -0.0932321, 0.6735792, 0.8578548, -0.09186584, 0.652339, 1.119202, -0.08975023, 0.652339, 1.119202, -0.08975023, 0.6687111, 0.5731989, -0.01774037, 0.6540765, 0.5731989, -0.164157
2025-11-21 16:53:17.394, 0.6871729, 1.235951, -0.09322327, 0.6735803, 0.8578548, -0.09185702, 0.6523402, 1.119202, -0.08974141, 0.6523402, 1.119202, -0.08974141, 0.6687123, 0.5731989, -0.01773155, 0.6540777, 0.5731989, -0.1641482
2025-11-21 16:53:17.423, 0.6871658, 1.235951, -0.09321278, 0.6735733, 0.8578548, -0.09184653, 0.6523331, 1.119202, -0.08973092, 0.6523331, 1.119202, -0.08973092, 0.6687052, 0.5731989, -0.01772106, 0.6540706, 0.5731989, -0.1641377
2025-11-21 16:53:17.450, 0.6871693, 1.235951, -0.09321469, 0.6735768, 0.8578548, -0.09184843, 0.6523366, 1.119202, -0.08973283, 0.6523366, 1.119202, -0.08973283, 0.6687087, 0.5731989, -0.01772296, 0.6540741, 0.5731989, -0.1641396
2025-11-21 16:53:17.477, 0.6871747, 1.235951, -0.09321469, 0.6735821, 0.8578548, -0.09184843, 0.652342, 1.119202, -0.08973283, 0.652342, 1.119202, -0.08973283, 0.668714, 0.5731989, -0.01772296, 0.6540795, 0.5731989, -0.1641396
2025-11-21 16:53:17.506, 0.6871769, 1.235951, -0.09321946, 0.6735843, 0.8578548, -0.0918532, 0.6523442, 1.119202, -0.08973759, 0.6523442, 1.119202, -0.08973759, 0.6687163, 0.5731989, -0.01772773, 0.6540817, 0.5731989, -0.1641443
